Date,Open,High,Low,Close,Volume,Adj Close
2016-02-09,79.260002,80.489998,78.800003,79.169998,1908900,78.499999
2016-02-08,81.330002,82.110001,79.32,80.769997,2298800,80.086457
2016-02-05,85.290001,85.980003,82.489998,82.790001,1845400,82.089367
2016-02-04,84.809998,86.209999,84.239998,85.470001,1954200,84.746687
2016-02-03,84.889999,85.510002,81.190002,84.82,2728700,84.102186
2016-02-02,86.199997,86.370003,82.919998,83.940002,2346700,83.229636
2016-02-01,89.239998,90.290001,87.50,87.790001,1765400,87.047053
2016-01-29,87.43,90.68,87.190002,90.650002,2187700,89.88285
2016-01-28,90.800003,92.93,81.400002,86.919998,4964300,86.184413
2016-01-27,91.839996,94.720001,90.730003,91.110001,2295000,90.338956
2016-01-26,91.00,92.949997,90.459999,92.360001,1952500,91.578378
2016-01-25,92.379997,93.150002,90.019997,90.32,1507100,89.555641
2016-01-22,92.150002,93.610001,92.080002,93.25,1385700,92.460845
2016-01-21,92.089996,93.199997,90.43,90.57,1456600,89.803525
2016-01-20,90.809998,92.610001,89.00,91.610001,1395000,90.834725
2016-01-19,94.610001,94.610001,91.690002,92.540001,1090900,91.756855
2016-01-15,93.760002,93.93,91.010002,92.830002,1477800,92.044401
2016-01-14,92.949997,96.199997,91.370003,95.089996,1535100,94.28527
2016-01-13,96.339996,96.459999,92.25,92.410004,2012400,91.627958
2016-01-12,96.809998,96.980003,94.709999,96.150002,1031800,95.336305
2016-01-11,96.040001,96.18,94.099998,95.660004,1878500,94.850453
2016-01-08,97.900002,99.360001,94.75,94.940002,1531200,94.136545
2016-01-07,98.00,99.419998,96.790001,97.129997,1624200,96.308007
2016-01-06,102.220001,102.220001,99.919998,100.309998,1738700,99.461095
2016-01-05,104.50,105.470001,103.139999,103.839996,805200,102.961221
2016-01-04,103.93,104.330002,102.639999,104.25,896200,103.367754
2015-12-31,106.50,107.720001,106.129997,106.419998,730200,105.519388
2015-12-30,108.129997,108.830002,107.00,107.290001,569200,106.382029
2015-12-29,108.559998,109.769997,108.239998,108.580002,672500,107.661112
2015-12-28,107.800003,107.919998,107.010002,107.800003,558700,106.887715
2015-12-24,108.290001,108.830002,107.610001,107.940002,367200,107.026529
2015-12-23,107.459999,108.760002,106.800003,108.68,830600,107.760265
2015-12-22,106.110001,107.739998,100.080002,107.169998,1155800,106.263041
2015-12-21,103.959999,105.470001,103.540001,105.43,1033200,104.537769
2015-12-18,104.230003,104.379997,102.650002,103.080002,2497000,102.207658
2015-12-17,107.889999,107.989998,104.809998,105.099998,955200,104.21056
2015-12-16,106.980003,107.970001,104.620003,107.559998,1360000,106.64974
2015-12-15,106.169998,107.199997,105.75,105.879997,1326600,104.983957
2015-12-14,105.239998,106.639999,103.080002,104.959999,1911700,104.071745
2015-12-11,107.00,107.349998,104.440002,105.150002,2033200,104.260139
2015-12-10,108.790001,110.199997,108.410004,108.790001,1248900,107.869334
2015-12-09,110.580002,111.849998,108.269997,108.830002,785100,107.908997
2015-12-08,112.519997,113.349998,111.010002,111.57,1215700,110.625807
2015-12-07,114.489998,115.290001,112.690002,113.309998,785900,112.351079
2015-12-04,111.559998,115.18,111.309998,114.940002,1061500,113.96729
2015-12-03,113.400002,113.730003,110.849998,111.300003,1010900,110.358095
2015-12-02,114.519997,115.290001,112.769997,113.00,945600,112.043705
2015-12-01,113.639999,114.779999,113.25,114.610001,892300,113.640081
2015-11-30,113.610001,114.209999,112.800003,112.949997,1196400,111.994125
2015-11-27,112.900002,113.800003,112.589996,113.510002,339000,112.549391
2015-11-25,112.980003,113.349998,112.650002,113.019997,594700,112.063533
2015-11-24,112.980003,113.190002,111.339996,112.599998,1176200,111.647089
2015-11-23,114.650002,115.139999,113.550003,113.620003,863100,112.658461
2015-11-20,114.949997,115.620003,114.269997,114.489998,817200,113.521093
2015-11-19,115.559998,115.809998,114.610001,114.970001,727100,113.997035
2015-11-18,113.699997,115.620003,113.129997,115.470001,1090400,114.492803
2015-11-17,113.559998,114.139999,112.68,112.970001,892300,112.01396
2015-11-16,112.129997,113.519997,111.589996,113.470001,935300,112.509729
2015-11-13,113.559998,114.32,112.139999,112.489998,1057700,111.538019
2015-11-12,115.099998,115.25,113.75,113.75,736000,112.787358
2015-11-11,117.379997,117.379997,115.790001,116.050003,654000,115.067897
2015-11-10,116.860001,117.580002,115.720001,116.550003,708200,115.563665
2015-11-09,119.370003,119.809998,116.800003,117.389999,704100,116.396553
2015-11-06,118.879997,120.290001,117.230003,119.279999,1376400,118.270558
2015-11-05,115.93,117.230003,115.839996,117.050003,749000,116.059434
2015-11-04,117.940002,118.260002,115.760002,115.889999,1002400,114.909247
2015-11-03,116.510002,118.339996,116.419998,117.800003,1078100,116.803087
2015-11-02,115.769997,117.650002,115.309998,117.209999,647600,116.218076
2015-10-30,115.339996,116.00,114.660004,115.360001,1056700,114.383734
2015-10-29,115.309998,116.029999,114.589996,115.410004,856200,114.433313
2015-10-28,113.489998,116.349998,113.029999,115.980003,1738100,114.334155
2015-10-27,114.68,114.910004,112.970001,113.00,1510300,111.39644
2015-10-26,115.870003,116.68,114.980003,115.50,778600,113.860963
2015-10-23,115.389999,116.260002,114.57,116.080002,995900,114.432735
2015-10-22,110.199997,115.599998,108.010002,114.089996,1359600,112.470969
2015-10-21,112.779999,113.620003,111.349998,111.559998,1203300,109.976873
2015-10-20,111.279999,112.709999,111.040001,112.300003,839600,110.706377
2015-10-19,110.860001,111.459999,110.559998,111.25,1245400,109.671274
2015-10-16,110.839996,111.82,110.029999,111.57,982800,109.986733
2015-10-15,108.699997,110.699997,108.099998,110.620003,871800,109.050217
2015-10-14,108.099998,108.639999,107.18,107.57,1202200,106.043496
2015-10-13,108.940002,109.589996,107.82,107.989998,1123000,106.457534
2015-10-12,110.900002,111.160004,109.379997,109.830002,993200,108.271427
2015-10-09,112.07,112.690002,110.199997,111.099998,1178300,109.523401
2015-10-08,111.43,112.32,110.889999,112.050003,1587000,110.459925
2015-10-07,112.050003,113.059998,110.32,111.860001,1155800,110.272618
2015-10-06,111.349998,111.699997,110.099998,111.019997,939300,109.444535
2015-10-05,109.879997,112.169998,107.57,111.879997,919000,110.292331
2015-10-02,105.82,108.730003,104.589996,108.589996,1504700,107.049018
2015-10-01,109.059998,109.720001,107.580002,109.610001,1269600,108.054548
2015-09-30,107.650002,109.300003,107.099998,109.129997,1602500,107.581356
2015-09-29,104.379997,106.730003,103.43,106.449997,1648200,104.939387
2015-09-28,107.010002,108.50,103.440002,103.790001,2013400,102.317138
2015-09-25,108.099998,108.699997,107.330002,108.059998,850600,106.52654
2015-09-24,105.699997,107.190002,105.370003,106.889999,1196900,105.373146
2015-09-23,107.599998,108.010002,106.290001,106.919998,931300,105.402719
2015-09-22,106.940002,107.769997,105.839996,107.50,1155200,105.97449
2015-09-21,108.419998,109.620003,108.129997,108.790001,814600,107.246185
2015-09-18,108.07,109.190002,106.949997,107.410004,1956800,105.885771
2015-09-17,110.279999,112.339996,109.230003,109.519997,1462300,107.965821
2015-09-16,109.709999,110.809998,109.00,110.629997,960100,109.06007
2015-09-15,108.980003,110.360001,108.459999,109.839996,1016400,108.28128
2015-09-14,109.910004,109.940002,108.550003,108.919998,640500,107.374337
2015-09-11,108.980003,109.800003,108.330002,109.720001,1112800,108.162987
2015-09-10,108.589996,110.620003,108.279999,109.559998,1279800,108.005254
2015-09-09,112.230003,113.010002,108.580002,108.889999,940100,107.344764
2015-09-08,110.989998,111.18,109.330002,111.07,893100,109.493828
2015-09-04,109.07,110.480003,107.730003,108.519997,1162200,106.980012
2015-09-03,109.610001,110.849998,109.209999,109.620003,1538600,108.064408
2015-09-02,110.279999,111.480003,108.279999,109.559998,1321000,108.005254
2015-09-01,110.00,110.559998,108.199997,109.099998,1859000,107.551783
2015-08-31,113.779999,114.970001,112.489998,112.669998,1033800,111.071122
2015-08-28,114.199997,114.830002,113.220001,114.139999,1127700,112.520262
2015-08-27,113.730003,115.379997,112.400002,114.959999,1440400,113.328626
2015-08-26,109.260002,112.440002,108.239998,112.050003,2326800,110.459925
2015-08-25,113.449997,113.879997,107.279999,107.279999,2334500,105.757611
2015-08-24,114.809998,114.879997,95.519997,109.129997,2542300,107.581356
2015-08-21,117.290001,118.199997,114.709999,114.839996,2395300,113.210326
2015-08-20,120.18,120.18,118.599998,118.879997,1439000,117.192996
2015-08-19,121.690002,122.120003,120.660004,120.970001,877900,119.253341
2015-08-18,123.849998,124.339996,122.129997,122.470001,1034900,120.732055
2015-08-17,122.599998,124.230003,121.650002,124.139999,890100,122.378354
2015-08-14,121.760002,123.059998,121.290001,122.959999,1340300,121.215099
2015-08-13,121.809998,122.690002,121.190002,121.620003,1363400,119.894118
2015-08-12,122.220001,122.370003,119.550003,121.849998,1674700,120.12085
2015-08-11,123.889999,124.110001,122.879997,123.419998,959100,121.668571
2015-08-10,124.300003,125.459999,124.18,125.139999,837300,123.364164
2015-08-07,123.690002,124.300003,122.18,123.050003,582700,121.303826
2015-08-06,125.230003,125.529999,123.099998,123.699997,838000,121.944596
2015-08-05,126.18,127.32,124.800003,125.169998,831000,123.393737
2015-08-04,125.709999,126.360001,124.699997,125.139999,716600,123.364164
2015-08-03,125.57,125.830002,124.540001,125.589996,1070700,123.807775
2015-07-31,126.660004,126.669998,125.519997,125.669998,793800,123.886641
2015-07-30,125.910004,126.75,125.43,126.580002,962700,124.783731
2015-07-29,125.449997,126.760002,124.739998,126.720001,1439700,124.261255
2015-07-28,124.279999,125.349998,123.230003,125.260002,2056800,122.829585
2015-07-27,123.650002,123.669998,122.089996,122.959999,1138900,120.574209
2015-07-24,126.18,126.660004,123.43,124.040001,1299100,121.633255
2015-07-23,128.679993,129.220001,125.959999,126.209999,1879800,123.761149
2015-07-22,127.50,127.900002,126.669998,126.809998,1648500,124.349506
2015-07-21,128.600006,129.190002,127.339996,127.639999,1320600,125.163403
2015-07-20,128.190002,128.850006,127.389999,128.289993,860200,125.800785
2015-07-17,127.510002,127.900002,126.870003,127.629997,1038300,125.153595
2015-07-16,127.809998,128.350006,127.239998,127.889999,1209800,125.408552
2015-07-15,126.050003,126.809998,125.199997,125.93,1042300,123.486583
2015-07-14,125.019997,125.959999,124.349998,125.669998,901100,123.231626
2015-07-13,125.050003,125.589996,124.519997,125.449997,717200,123.015893
2015-07-10,122.00,123.949997,121.730003,123.68,1599100,121.28024
2015-07-09,123.870003,124.900002,122.449997,123.089996,935800,120.701684
2015-07-08,122.760002,123.480003,121.550003,121.970001,1647000,119.60342
2015-07-07,123.629997,123.970001,121.160004,123.830002,1341900,121.427331
2015-07-06,123.449997,124.769997,122.830002,123.68,1441500,121.28024
2015-07-02,125.980003,126.57,124.610001,125.230003,1237900,122.800168
2015-07-01,126.989998,127.629997,125.440002,126.150002,1030700,123.702315
2015-06-30,125.080002,125.739998,124.089996,124.93,1545200,122.505986
2015-06-29,126.769997,126.959999,123.669998,123.790001,1574700,121.388106
2015-06-26,128.899994,128.929993,127.75,128.419998,2627000,125.928267
2015-06-25,129.220001,129.220001,127.769997,127.860001,1259600,125.379135
2015-06-24,128.860001,129.699997,128.199997,128.380005,1387800,125.88905
2015-06-23,129.229996,129.990005,128.800003,129.759995,1376300,127.242264
2015-06-22,129.339996,129.75,128.470001,129.350006,1039900,126.84023
2015-06-19,128.889999,129.789993,127.68,127.839996,1278400,125.359519
2015-06-18,128.910004,129.779999,128.270004,129.479996,812900,126.967698
2015-06-17,128.899994,129.320007,127.970001,128.350006,950400,125.859633
2015-06-16,127.169998,128.630005,127.169998,128.470001,615600,125.9773
2015-06-15,126.889999,128.389999,126.480003,127.889999,921900,125.408552
2015-06-12,129.130005,129.259995,128.009995,128.330002,821600,125.840017
2015-06-11,130.039993,130.690002,129.279999,129.630005,1136300,127.114796
2015-06-10,127.279999,130.119995,127.279999,129.860001,1692500,127.34033
2015-06-09,125.940002,126.690002,125.459999,126.330002,1069600,123.878823
2015-06-08,126.959999,127.480003,126.080002,126.129997,1148600,123.682699
2015-06-05,126.580002,127.339996,125.660004,126.610001,1487300,124.153389
2015-06-04,124.519997,126.830002,124.519997,125.330002,1124200,122.898226
2015-06-03,126.769997,128.330002,126.080002,127.360001,1410900,124.888837
2015-06-02,124.589996,127.110001,124.410004,126.080002,1617000,123.633674
2015-06-01,124.650002,125.339996,123.82,124.589996,1254000,122.172579
2015-05-29,126.68,127.150002,124.57,124.589996,1674500,122.172579
2015-05-28,126.669998,127.139999,125.949997,127.010002,1101500,124.54563
2015-05-27,127.00,127.449997,126.599998,126.879997,1381900,124.418147
2015-05-26,127.860001,128.389999,126.690002,126.809998,1436200,124.349506
2015-05-22,128.149994,129.039993,127.769997,128.270004,730400,125.781184
2015-05-21,127.980003,128.639999,127.949997,128.289993,755700,125.800785
2015-05-20,128.820007,129.130005,128.00,128.460007,1248400,125.9675
2015-05-19,129.309998,129.800003,128.490005,128.970001,882000,126.467599
2015-05-18,127.580002,129.009995,127.389999,128.970001,1094200,126.467599
2015-05-15,128.380005,128.440002,127.099998,128.00,1115800,125.516418
2015-05-14,127.480003,128.320007,126.730003,128.300003,956700,125.810601
2015-05-13,124.650002,126.889999,124.559998,126.50,1819600,124.045523
2015-05-12,124.519997,125.25,123.410004,124.730003,975800,122.309869
2015-05-11,126.169998,127.010002,125.349998,125.419998,1106700,122.986476
2015-05-08,126.089996,126.959999,125.110001,126.349998,1468600,123.898432
2015-05-07,123.120003,125.00,123.010002,124.559998,1494400,122.143162
2015-05-06,125.269997,125.440002,122.349998,123.489998,1628900,121.093924
2015-05-05,125.709999,126.50,124.410004,124.620003,1120300,122.202003
2015-05-04,125.68,126.349998,125.010002,125.989998,1011200,123.545416
2015-05-01,126.099998,126.690002,124.339996,125.410004,1191100,122.976676
2015-04-30,126.629997,127.489998,125.059998,125.279999,1419600,122.849193
2015-04-29,126.57,128.410004,126.529999,127.489998,1466800,124.35931
2015-04-28,126.00,127.279999,125.650002,127.139999,1351500,124.017906
2015-04-27,128.130005,128.710007,126.449997,126.690002,1528900,123.57896
2015-04-24,126.68,128.110001,126.410004,127.75,1522800,124.612928
2015-04-23,127.260002,128.029999,125.290001,127.169998,4336400,124.047169
2015-04-22,130.470001,131.759995,128.75,131.619995,1615300,128.38789
2015-04-21,130.789993,130.990005,129.800003,130.330002,1570400,127.129574
2015-04-20,129.970001,130.929993,129.570007,130.550003,1123300,127.344173
2015-04-17,129.929993,130.339996,128.539993,129.190002,1505800,126.017569
2015-04-16,130.00,131.479996,129.369995,130.770004,2331100,127.558772
2015-04-15,129.949997,131.449997,128.160004,128.919998,3403300,125.754195
2015-04-14,126.50,130.860001,125.389999,128.270004,3750700,125.120163
2015-04-13,124.32,127.830002,124.099998,126.629997,2489800,123.520428
2015-04-10,125.50,125.730003,120.830002,124.529999,4061400,121.471998
2015-04-09,128.699997,129.449997,123.879997,125.279999,2728600,122.203581
2015-04-08,128.710007,129.169998,127.75,128.720001,1343000,125.559109
2015-04-07,129.610001,130.179993,128.160004,128.160004,912100,125.012863
2015-04-06,128.580002,130.190002,128.059998,129.429993,876900,126.251666
2015-04-02,130.139999,131.169998,129.669998,130.190002,1225700,126.993013
2015-04-01,130.759995,131.279999,129.580002,130.460007,817600,127.256387
2015-03-31,130.270004,131.779999,129.929993,130.839996,973500,127.627045
2015-03-30,130.059998,131.509995,130.059998,131.020004,1012600,127.802633
2015-03-27,129.759995,130.509995,128.490005,129.050003,1002300,125.881007
2015-03-26,129.770004,131.399994,129.179993,130.25,903600,127.051537
2015-03-25,132.979996,133.25,130.509995,130.509995,970500,127.305147
2015-03-24,134.570007,135.240005,133.089996,133.089996,850000,129.821793
2015-03-23,136.520004,136.990005,134.990005,134.990005,771700,131.675145
2015-03-20,134.229996,136.690002,133.75,136.169998,1355200,132.826162
2015-03-19,135.100006,135.339996,132.720001,133.339996,1005800,130.065654
2015-03-18,134.580002,136.490005,133.75,135.369995,1103200,132.045804
2015-03-17,134.759995,135.190002,133.880005,134.880005,679700,131.567846
2015-03-16,134.470001,135.910004,134.169998,135.729996,627200,132.396964
2015-03-13,134.429993,134.479996,132.339996,133.360001,867200,130.085167
2015-03-12,131.729996,134.529999,131.669998,134.440002,849500,131.138648
2015-03-11,130.029999,131.470001,130.020004,130.630005,733600,127.42221
2015-03-10,132.289993,132.289993,130.240005,130.240005,774800,127.041788
2015-03-09,132.979996,134.559998,132.979996,134.139999,794400,130.846012
2015-03-06,134.119995,137.070007,132.720001,132.979996,1091600,129.714494
2015-03-05,134.009995,134.619995,133.589996,134.410004,647300,131.109386
2015-03-04,133.770004,134.229996,133.149994,133.619995,912200,130.338777
2015-03-03,134.419998,135.160004,133.619995,134.470001,823300,131.16791
2015-03-02,133.630005,135.949997,133.330002,134.899994,898300,131.587344
2015-02-27,135.330002,136.020004,133.580002,133.630005,896200,130.348541
2015-02-26,135.419998,136.050003,134.789993,135.339996,549900,132.016542
2015-02-25,135.059998,135.850006,134.770004,135.320007,571800,131.997043
2015-02-24,134.639999,136.75,134.639999,135.479996,1039900,132.153103
2015-02-23,136.369995,136.369995,134.00,134.759995,900000,131.450782
2015-02-20,135.389999,136.279999,134.300003,136.199997,1344500,132.855424
2015-02-19,135.50,136.460007,135.369995,135.850006,882700,132.514027
2015-02-18,137.210007,137.279999,135.360001,135.860001,945900,132.523776
2015-02-17,137.559998,138.259995,137.070007,137.529999,915000,134.152766
2015-02-13,137.649994,138.190002,136.860001,137.809998,702200,134.425889
2015-02-12,136.240005,137.690002,136.160004,137.570007,754900,134.191792
2015-02-11,135.940002,136.660004,135.190002,136.240005,858600,132.89445
2015-02-10,136.300003,136.460007,135.220001,136.169998,909000,132.826162
2015-02-09,134.539993,134.880005,133.509995,134.690002,857400,131.382509
2015-02-06,133.550003,136.449997,133.550003,134.789993,1310200,131.480045
2015-02-05,131.399994,133.080002,130.75,132.479996,915800,129.226772
2015-02-04,132.350006,133.240005,131.330002,131.880005,1274200,128.075759
2015-02-03,129.809998,132.660004,129.399994,132.520004,1338000,128.697297
2015-02-02,125.879997,128.929993,124.629997,128.759995,1173400,125.04575
2015-01-30,127.129997,127.809998,124.769997,124.940002,1367900,121.33595
2015-01-29,129.059998,130.139999,126.349998,128.259995,1637600,124.560173
2015-01-28,129.990005,129.990005,126.290001,126.389999,1444200,122.74412
2015-01-27,129.050003,130.119995,127.980003,129.009995,717500,125.288538
2015-01-26,129.369995,131.070007,128.699997,130.779999,1077700,127.007484
2015-01-23,130.229996,130.50,128.960007,129.479996,1241700,125.744982
2015-01-22,127.190002,130.529999,125.93,130.229996,1183000,126.473347
2015-01-21,125.160004,126.830002,123.839996,126.339996,1172700,122.695559
2015-01-20,125.00,125.870003,123.830002,125.160004,1020600,121.549605
2015-01-16,122.959999,124.739998,121.489998,124.660004,934800,121.064028
2015-01-15,124.970001,125.650002,122.730003,122.860001,888900,119.315949
2015-01-14,124.900002,125.660004,123.120003,124.970001,1199900,121.365084
2015-01-13,128.130005,129.929993,126.32,127.300003,1177000,123.627874
2015-01-12,127.519997,127.690002,125.419998,126.379997,905700,122.734407
2015-01-09,129.330002,129.619995,127.260002,127.68,843700,123.996909
2015-01-08,128.529999,129.369995,127.75,128.869995,1681400,125.152577
2015-01-07,125.75,127.040001,124.809998,126.620003,1271000,122.967489
2015-01-06,127.830002,128.220001,123.480003,124.410004,1307600,120.82124
2015-01-05,130.779999,131.300003,127.209999,127.849998,1068600,124.162004
2015-01-02,132.979996,133.490005,130.710007,132.089996,622200,128.279693
2014-12-31,134.869995,134.869995,132.149994,132.25,556000,128.435082
2014-12-30,134.860001,134.860001,134.100006,134.199997,533700,130.328828
2014-12-29,135.00,136.389999,134.720001,135.309998,399900,131.40681
2014-12-26,136.210007,136.539993,135.199997,135.270004,341000,131.36797
2014-12-24,136.619995,137.309998,135.699997,135.729996,296300,131.814692
2014-12-23,135.300003,137.330002,135.300003,136.759995,647300,132.81498
2014-12-22,134.330002,134.889999,134.050003,134.800003,533700,130.911527
2014-12-19,135.070007,135.759995,133.419998,134.330002,1286400,130.455083
2014-12-18,130.949997,134.429993,129.809998,134.320007,1229400,130.445377
2014-12-17,125.50,129.50,125.32,129.270004,1116300,125.541048
2014-12-16,125.459999,127.559998,124.010002,124.839996,1565600,121.238829
2014-12-15,128.559998,128.910004,124.760002,126.449997,1489600,122.802387
2014-12-12,132.139999,132.729996,127.68,127.720001,1478400,124.035756
2014-12-11,134.460007,135.710007,133.610001,133.889999,869300,130.027773
2014-12-10,135.259995,135.869995,133.490005,133.630005,1267100,129.775278
2014-12-09,133.619995,135.589996,132.639999,135.460007,885100,131.552492
2014-12-08,135.210007,137.149994,134.369995,135.869995,855900,131.950653
2014-12-05,134.100006,135.479996,133.809998,135.149994,807900,131.251422
2014-12-04,132.699997,133.699997,132.350006,133.600006,580700,129.746145
2014-12-03,132.779999,133.669998,132.160004,133.440002,800500,129.590757
2014-12-02,131.020004,132.899994,130.830002,132.630005,748800,128.804125
2014-12-01,131.270004,131.270004,129.809998,130.679993,569500,126.910363
2014-11-28,132.429993,132.75,131.610001,131.770004,368400,127.968932
2014-11-26,132.660004,132.690002,131.479996,132.190002,411600,128.376815
2014-11-25,132.210007,132.600006,131.029999,132.169998,791700,128.357388
2014-11-24,132.00,132.740005,131.119995,132.169998,442600,128.357388
2014-11-21,132.339996,132.479996,131.020004,131.369995,660500,127.580462
2014-11-20,129.00,131.169998,128.910004,130.460007,727700,126.696723
2014-11-19,129.820007,130.429993,129.110001,130.009995,536200,126.259692
2014-11-18,129.089996,131.240005,128.839996,130.309998,784300,126.551041
2014-11-17,128.850006,129.160004,128.369995,128.970001,551800,125.249699
2014-11-14,130.029999,130.300003,129.100006,129.380005,486900,125.647875
2014-11-13,130.259995,130.880005,129.350006,130.029999,589900,126.279119
2014-11-12,129.899994,130.570007,129.619995,130.279999,629700,126.521908
2014-11-11,130.25,130.809998,130.080002,130.360001,801100,126.599602
2014-11-10,128.600006,130.220001,128.479996,130.160004,911100,126.405374
2014-11-07,128.429993,129.440002,127.669998,129.050003,725500,125.327393
2014-11-06,128.399994,129.00,127.470001,128.889999,692000,125.172004
2014-11-05,128.570007,129.380005,127.849998,128.570007,825500,124.29797
2014-11-04,126.470001,128.00,126.150002,127.980003,1153200,123.72757
2014-11-03,126.550003,127.389999,126.029999,126.440002,643700,122.238739
2014-10-31,125.349998,127.040001,125.349998,126.169998,1007800,121.977707
2014-10-30,123.480003,124.879997,123.160004,124.110001,961200,119.986157
2014-10-29,121.739998,126.120003,121.57,123.760002,1401000,119.647788
2014-10-28,118.860001,120.470001,118.82,120.300003,1156700,116.302756
2014-10-27,117.669998,119.589996,116.769997,118.50,1651700,114.562562
2014-10-24,116.82,117.910004,116.309998,117.650002,803300,113.740807
2014-10-23,116.50,117.389999,115.93,116.510002,1180600,112.638686
2014-10-22,116.57,116.68,114.620003,114.75,856500,110.937165
2014-10-21,114.25,116.650002,113.889999,116.57,1121400,112.69669
2014-10-20,111.800003,113.589996,111.349998,113.470001,888200,109.699697
2014-10-17,110.709999,112.709999,110.709999,112.300003,1491800,108.568574
2014-10-16,107.07,110.889999,106.440002,109.870003,1612500,106.219317
2014-10-15,109.720001,109.940002,105.410004,109.349998,2037200,105.716591
2014-10-14,112.330002,113.190002,111.300003,111.800003,960000,108.085188
2014-10-13,114.660004,115.379997,111.669998,111.779999,1169400,108.065848
2014-10-10,117.00,117.889999,114.470001,114.550003,1315000,110.743813
2014-10-09,120.239998,120.25,117.040001,117.050003,1170700,113.160745
2014-10-08,118.760002,120.709999,117.57,120.620003,1026400,116.612123
2014-10-07,120.809998,121.099998,119.040001,119.07,729400,115.113622
2014-10-06,122.290001,123.019997,121.150002,121.889999,660900,117.839921
2014-10-03,121.32,122.269997,120.589996,121.839996,666200,117.791579
2014-10-02,119.589996,120.419998,118.260002,119.919998,911000,115.935377
2014-10-01,122.730003,122.949997,119.32,119.650002,1361600,115.674352
2014-09-30,123.50,124.610001,122.889999,123.379997,849300,119.28041
2014-09-29,122.449997,124.010002,122.190002,123.580002,660200,119.473769
2014-09-26,123.57,124.510002,123.040001,124.139999,920800,120.015159
2014-09-25,124.370003,124.68,122.709999,122.940002,1105000,118.855035
2014-09-24,123.900002,125.260002,123.370003,125.220001,650600,121.059276
2014-09-23,124.610001,125.279999,123.760002,123.870003,918400,119.754134
2014-09-22,126.220001,126.43,124.610001,124.760002,905100,120.614561
2014-09-19,128.139999,128.369995,125.82,126.650002,1332100,122.441761
2014-09-18,127.360001,128.199997,127.190002,127.57,712300,123.33119
2014-09-17,125.260002,127.580002,125.110001,126.550003,953500,122.345085
2014-09-16,124.139999,125.209999,123.510002,124.760002,704100,120.614561
2014-09-15,124.660004,124.660004,123.489998,123.75,980700,119.638119
2014-09-12,124.970001,125.589996,124.32,124.839996,680200,120.691897
2014-09-11,124.720001,125.269997,124.57,124.889999,896000,120.740239
2014-09-10,125.410004,126.080002,124.889999,125.599998,688000,121.426647
2014-09-09,125.809998,126.089996,124.510002,124.720001,861900,120.575889
2014-09-08,125.940002,126.82,125.82,126.309998,843600,122.113054
2014-09-05,125.330002,126.470001,124.410004,126.410004,713600,122.209737
